1,1,0,1,FALSE,FALSE,1,FALSE,FALSE,FALSE,305,313,309,38106,38116,38098,30000269,18498614,49.96,0.84
1,1,0,1,FALSE,FALSE,1,FALSE,FALSE,FALSE,315,310,310,38111,38099,38103,30001394,18498392,50,0.85
1,1,0,1,FALSE,FALSE,1,FALSE,FALSE,FALSE,309,308,306,38120,38092,38117,30001931,18498143,50.04,0.85
1,1,0,1,FALSE,FALSE,1,FALSE,FALSE,FALSE,306,312,312,38091,38111,38102,29999785,18498232,50,0.84
1,1,0,1,FALSE,FALSE,1,FALSE,FALSE,FALSE,305,306,315,38103,38117,38095,30001840,18501430,49.97,0.86
1,1,0,1,FALSE,FALSE,1,FALSE,FALSE,FALSE,307,309,314,38101,38102,38090,29998408,18500489,49.95,0.87
1,1,0,1,FALSE,FALSE,1,FALSE,FALSE,FALSE,311,313,313,38120,38093,38102,29998751,18500360,50.04,0.86
1,1,0,1,FALSE,FALSE,1,FALSE,FALSE,FALSE,313,305,310,38119,38112,38104,29999232,18501037,50.05,0.85
1,1,0,1,FALSE,FALSE,1,FALSE,FALSE,FALSE,307,312,309,38103,38105,38111,30001371,18499170,49.98,0.87
1,1,0,1,FALSE,FALSE,1,FALSE,FALSE,FALSE,310,310,313,38095,38093,38108,29999995,18498399,50,0.84
1,1,0,1,FALSE,FALSE,1,FALSE,FALSE,FALSE,309,314,305,38096,38091,38102,30000871,18499264,50.03,0.83
1,1,0,1,FALSE,FALSE,1,FALSE,FALSE,FALSE,465,468,465,38118,38101,38112,45000000,27500000,49.95,0.85
1,1,0,1,FALSE,FALSE,1,FALSE,FALSE,FALSE,465,463,465,38105,38093,38091,45000000,27500568,49.96,0.87
1,1,0,1,FALSE,FALSE,1,FALSE,FALSE,FALSE,463,468,465,38095,38115,38120,45000778,27500298,50.01,0.85
1,1,0,1,FALSE,FALSE,1,FALSE,FALSE,FALSE,464,467,464,38105,38092,38101,44999390,27499033,50.01,0.87
1,1,0,1,FALSE,FALSE,1,FALSE,FALSE,FALSE,465,464,467,38108,38098,38119,45000000,27498881,49.96,0.84
1,1,0,1,FALSE,FALSE,1,FALSE,FALSE,FALSE,467,469,466,38119,38092,38096,44999351,27498286,49.99,0.84
1,1,0,1,FALSE,FALSE,1,FALSE,FALSE,FALSE,463,464,465,38115,38107,38099,45000000,27498313,50.02,0.83
1,1,0,1,FALSE,FALSE,1,FALSE,FALSE,FALSE,464,462,465,38097,38098,38098,44999247,27500671,49.98,0.83
1,1,0,1,FALSE,FALSE,1,FALSE,FALSE,FALSE,468,468,467,38112,38102,38107,45000000,27500000,50.04,0.86
1,1,0,1,FALSE,FALSE,1,FALSE,FALSE,FALSE,470,462,465,38100,38108,38115,45000000,27499511,50,0.86
1,1,0,1,FALSE,FALSE,1,FALSE,FALSE,FALSE,465,466,460,38091,38104,38094,45000000,27500000,49.95,0.83
1,1,0,1,FALSE,FALSE,1,FALSE,FALSE,FALSE,465,467,461,38092,38096,38101,44999775,27500000,49.96,0.87
1,1,0,1,FALSE,FALSE,1,FALSE,FALSE,FALSE,463,460,464,38096,38106,38098,44998795,27500000,50.02,0.86
1,1,0,1,FALSE,FALSE,1,FALSE,FALSE,FALSE,467,465,468,38114,38091,38111,45000092,27498788,49.97,0.86
1,1,0,1,FALSE,FALSE,1,FALSE,FALSE,FALSE,460,465,466,38105,38091,38115,45001285,27500000,50.01,0.83
1,1,0,1,FALSE,FALSE,1,FALSE,FALSE,FALSE,465,463,463,38111,38090,38107,45000000,27500000,50.05,0.84
1,1,0,1,FALSE,FALSE,1,FALSE,FALSE,FALSE,461,462,465,38114,38097,38097,45000499,27498969,49.96,0.87
1,1,0,1,FALSE,FALSE,1,FALSE,FALSE,FALSE,460,465,465,38098,38107,38097,45000000,27500000,49.96,0.84
1,1,0,1,FALSE,FALSE,1,FALSE,FALSE,FALSE,465,467,464,38116,38090,38104,45000407,27500000,50.04,0.86
1,1,0,1,FALSE,FALSE,1,FALSE,FALSE,FALSE,465,464,465,38097,38094,38119,44999906,27500727,49.97,0.83
1,1,0,1,FALSE,FALSE,1,FALSE,FALSE,FALSE,467,465,466,38109,38098,38115,45000343,27500000,49.97,0.83
1,1,0,1,FALSE,FALSE,1,FALSE,FALSE,FALSE,465,465,470,38119,38112,38118,45000000,27500767,49.99,0.84
1,1,0,1,FALSE,FALSE,1,FALSE,FALSE,FALSE,468,468,465,38109,38102,38105,45001631,27501765,50,0.83
1,1,0,1,FALSE,FALSE,1,FALSE,FALSE,FALSE,468,469,464,38104,38109,38109,44998913,27500000,50.05,0.86
1,1,0,1,FALSE,FALSE,1,FALSE,FALSE,FALSE,462,465,461,38097,38095,38099,45000000,27500340,49.95,0.85
1,1,0,1,FALSE,FALSE,1,FALSE,FALSE,FALSE,466,465,463,38108,38117,38095,45000000,27500000,49.95,0.86
1,1,0,1,FALSE,FALSE,1,FALSE,FALSE,FALSE,464,461,467,38094,38096,38093,45001351,27498254,50.04,0.87
1,1,0,1,FALSE,FALSE,1,FALSE,FALSE,FALSE,462,470,465,38098,38106,38113,45001884,27501258,50.04,0.84
1,1,0,1,FALSE,FALSE,1,FALSE,FALSE,FALSE,465,465,462,38093,38106,38120,44999723,27501882,50.02,0.87
1,1,0,1,FALSE,FALSE,1,FALSE,FALSE,FALSE,469,462,464,38100,38116,38095,44998554,27500000,49.95,0.85
1,1,0,1,FALSE,FALSE,1,FALSE,FALSE,FALSE,466,466,465,38120,38110,38092,45000887,27499055,49.97,0.84
1,1,0,1,FALSE,FALSE,1,FALSE,FALSE,FALSE,464,462,465,38103,38096,38105,44999888,27500192,49.96,0.83
1,1,0,1,FALSE,FALSE,1,FALSE,FALSE,FALSE,469,465,465,38110,38118,38116,44998805,27500000,49.98,0.84
1,1,0,1,FALSE,FALSE,1,FALSE,FALSE,FALSE,460,463,465,38100,38114,38098,45000000,27499627,49.98,0.84
1,1,0,1,FALSE,FALSE,1,FALSE,FALSE,FALSE,465,460,465,38090,38107,38112,44999098,27498922,50.04,0.85
1,1,0,1,FALSE,FALSE,1,FALSE,FALSE,FALSE,466,465,466,38096,38103,38114,44999116,27501841,49.97,0.85
1,1,0,1,FALSE,FALSE,1,FALSE,FALSE,FALSE,463,465,469,38118,38103,38115,45000000,27498676,50.03,0.86
1,1,0,1,FALSE,FALSE,1,FALSE,FALSE,FALSE,469,462,465,38111,38119,38106,44999895,27498766,50.05,0.87
1,1,0,1,FALSE,FALSE,1,FALSE,FALSE,FALSE,467,469,465,38101,38100,38090,45000000,27499397,49.95,0.87
1,1,0,1,FALSE,FALSE,1,FALSE,FALSE,FALSE,465,464,465,38109,38112,38117,44999114,27498879,50.05,0.86
1,1,0,1,FALSE,FALSE,1,FALSE,FALSE,FALSE,462,465,467,38098,38098,38119,45000000,27499392,50.05,0.85
1,1,0,1,FALSE,FALSE,1,FALSE,FALSE,FALSE,466,469,461,38103,38090,38101,45000000,27499257,49.98,0.86
1,1,0,1,FALSE,FALSE,1,FALSE,FALSE,FALSE,465,464,463,38097,38116,38095,45001969,27500000,50.01,0.84
1,1,0,1,FALSE,FALSE,1,FALSE,FALSE,FALSE,463,465,465,38111,38101,38104,45000000,27501294,50.03,0.87
1,1,0,1,FALSE,FALSE,1,FALSE,FALSE,FALSE,463,466,470,38103,38092,38115,45000000,27501087,49.96,0.83
1,1,0,1,FALSE,FALSE,1,FALSE,FALSE,FALSE,465,467,461,38094,38104,38104,45000000,27500000,49.98,0.84
1,1,0,1,FALSE,FALSE,1,FALSE,FALSE,FALSE,465,465,462,38114,38109,38109,44999540,27500612,50.04,0.87
1,1,0,1,FALSE,FALSE,1,FALSE,FALSE,FALSE,461,466,465,38117,38116,38090,45000000,27500000,50.05,0.86
1,1,0,1,FALSE,FALSE,1,FALSE,FALSE,FALSE,464,465,463,38120,38099,38094,44999132,27499687,50.02,0.83
1,1,0,1,FALSE,FALSE,1,FALSE,FALSE,FALSE,465,461,469,38091,38097,38117,44998286,27499104,49.96,0.84
1,1,0,1,FALSE,FALSE,1,FALSE,FALSE,FALSE,463,465,465,38096,38092,38117,44999363,27501884,50.04,0.85
1,1,0,1,FALSE,FALSE,1,FALSE,FALSE,FALSE,465,467,465,38108,38119,38101,45000000,27500015,50.02,0.84
1,1,0,1,FALSE,FALSE,1,FALSE,FALSE,FALSE,464,465,469,38106,38105,38110,45000000,27501924,50.05,0.83
1,1,0,1,FALSE,FALSE,1,FALSE,FALSE,FALSE,465,462,466,38103,38112,38091,44998517,27500000,49.99,0.83
1,1,0,1,FALSE,FALSE,1,FALSE,FALSE,FALSE,470,465,464,38099,38103,38113,45001838,27499478,50.01,0.85
