Circuit breaker Open/Close Status, Disconnector Open/Close Status, Earth switch Open/Close Status, Protection system healthy (Trip circuit healthy), Control level - Local or remote, Protection tripped, Circuit breaker mechanical failure, Auxiliary power failure, Intertrip command send, Intertrip command receive, Current Line 'L1', Current Line 'L2', Current Line 'L3', Voltage Phase 'L1-N', Voltage Phase 'L2-N', Voltage Phase 'L3-N', Active Power, Reactive power, Frequency, Power Factor
1,1,0,1,FALSE,FALSE,1,FALSE,FALSE,FALSE,313,308,315,38107,38092,38116,30001762,18499266,49.95,0.84
1,1,0,1,FALSE,FALSE,1,FALSE,FALSE,FALSE,308,312,313,38096,38118,38103,30000753,18500814,50.05,0.87
1,1,0,1,FALSE,FALSE,1,FALSE,FALSE,FALSE,314,306,305,38113,38094,38111,30000055,18498782,50,0.86
1,1,0,1,FALSE,FALSE,1,FALSE,FALSE,FALSE,310,315,307,38107,38116,38091,29998368,18499381,49.99,0.84
1,1,0,1,FALSE,FALSE,1,FALSE,FALSE,FALSE,311,315,311,38110,38094,38098,30000060,18501468,50.05,0.87
1,1,0,1,FALSE,FALSE,1,FALSE,FALSE,FALSE,314,314,315,38118,38091,38120,29999146,18500713,49.95,0.87
1,1,0,1,FALSE,FALSE,1,FALSE,FALSE,FALSE,308,305,312,38106,38090,38106,30000575,18501777,49.97,0.87
1,1,0,1,FALSE,FALSE,1,FALSE,FALSE,FALSE,314,313,308,38101,38102,38093,30000161,18499159,50.04,0.86
1,1,0,1,FALSE,FALSE,1,FALSE,FALSE,FALSE,306,311,310,38119,38103,38097,30000198,18500257,50,0.83
1,1,0,1,FALSE,FALSE,1,FALSE,FALSE,FALSE,314,305,309,38101,38102,38106,29998867,18498346,50.01,0.87
1,1,0,1,FALSE,FALSE,1,FALSE,FALSE,FALSE,353,350,350,34491,34496,34500,30000269,18500064,48.51,0.86
1,1,0,1,FALSE,FALSE,1,FALSE,FALSE,FALSE,350,349,350,34500,34494,34498,29999581,18500489,48.52,0.87
1,1,0,1,FALSE,FALSE,1,FALSE,FALSE,FALSE,350,348,348,34505,34489,34495,30000172,18500116,48.5,0.85
1,1,0,1,FALSE,FALSE,1,FALSE,FALSE,FALSE,350,347,350,34496,34508,34497,29999574,18500044,48.49,0.84
1,1,0,1,FALSE,FALSE,1,FALSE,FALSE,FALSE,346,350,352,34499,34505,34493,30000000,18499838,48.48,0.85
1,1,0,1,FALSE,FALSE,1,FALSE,FALSE,FALSE,204,210,210,38098,38109,38109,19999440,12300000,49.99,0.86
1,1,0,1,FALSE,FALSE,1,FALSE,FALSE,FALSE,206,205,206,38118,38093,38109,20000947,12300000,49.98,0.87
1,1,0,1,FALSE,FALSE,1,FALSE,FALSE,FALSE,206,204,206,38094,38112,38102,20000348,12300000,50.02,0.86
1,1,0,1,FALSE,FALSE,1,FALSE,FALSE,FALSE,204,206,208,38115,38098,38117,20000000,12300000,50.03,0.85
1,1,0,1,FALSE,FALSE,1,FALSE,FALSE,FALSE,203,206,206,38107,38107,38116,20000000,12300108,50.03,0.84
1,1,0,1,FALSE,FALSE,1,FALSE,FALSE,FALSE,211,203,206,38095,38096,38099,20000667,12300000,50,0.86
1,1,0,1,FALSE,FALSE,1,FALSE,FALSE,FALSE,206,206,209,38117,38100,38092,20000189,12300000,50.02,0.83
1,1,0,1,FALSE,FALSE,1,FALSE,FALSE,FALSE,203,204,208,38109,38118,38117,19999369,12300662,49.98,0.84
1,1,0,1,FALSE,FALSE,1,FALSE,FALSE,FALSE,207,206,202,38103,38107,38101,20000441,12300779,50.05,0.83
1,1,0,1,FALSE,FALSE,1,FALSE,FALSE,FALSE,208,207,209,38115,38099,38104,20000000,12300427,50.04,0.85
1,1,0,1,FALSE,FALSE,1,FALSE,FALSE,FALSE,206,210,202,38107,38119,38105,20000000,12299798,49.95,0.85
1,1,0,1,FALSE,FALSE,1,FALSE,FALSE,FALSE,206,210,202,38114,38103,38112,20000870,12300610,50.04,0.83
1,1,0,1,FALSE,FALSE,1,FALSE,FALSE,FALSE,201,208,206,38099,38113,38106,20000000,12299697,50.03,0.84
1,1,0,1,FALSE,FALSE,1,FALSE,FALSE,FALSE,208,206,205,38100,38105,38107,19999967,12300000,49.95,0.85
1,1,0,1,FALSE,FALSE,1,FALSE,FALSE,FALSE,206,202,210,38093,38119,38099,20000000,12299162,49.95,0.84
1,1,0,1,FALSE,FALSE,1,FALSE,FALSE,FALSE,206,206,203,38103,38097,38102,20000000,12300000,50.02,0.85
1,1,0,1,FALSE,FALSE,1,FALSE,FALSE,FALSE,211,202,210,38096,38093,38103,20000000,12300810,50,0.84
1,1,0,1,FALSE,FALSE,1,FALSE,FALSE,FALSE,206,202,206,38113,38098,38118,20000000,12299065,49.95,0.87
1,1,0,1,FALSE,FALSE,1,FALSE,FALSE,FALSE,207,208,206,38097,38114,38119,19999928,12299807,49.98,0.83
1,1,0,1,FALSE,FALSE,1,FALSE,FALSE,FALSE,208,206,206,38103,38109,38100,19999026,12300000,50.03,0.87
1,1,0,1,FALSE,FALSE,1,FALSE,FALSE,FALSE,202,210,202,38113,38092,38104,20000199,12300000,49.99,0.84
1,1,0,1,FALSE,FALSE,1,FALSE,FALSE,FALSE,206,206,201,38094,38105,38094,20000000,12300000,50.03,0.83
1,1,0,1,FALSE,FALSE,1,FALSE,FALSE,FALSE,206,206,210,38116,38104,38096,20000934,12300000,50.03,0.83
1,1,0,1,FALSE,FALSE,1,FALSE,FALSE,FALSE,208,207,206,38119,38112,38115,19999383,12300000,50.04,0.86
1,1,0,1,FALSE,FALSE,1,FALSE,FALSE,FALSE,204,206,204,38098,38109,38109,20000000,12299891,50.04,0.84
1,1,0,1,FALSE,FALSE,1,FALSE,FALSE,FALSE,206,211,204,38094,38090,38119,20000800,12300104,49.95,0.83
1,1,0,1,FALSE,FALSE,1,FALSE,FALSE,FALSE,209,204,210,38120,38104,38101,20000000,12299255,50,0.85
1,1,0,1,FALSE,FALSE,1,FALSE,FALSE,FALSE,206,206,207,38109,38092,38117,20000043,12300351,50.04,0.84
1,1,0,1,FALSE,FALSE,1,FALSE,FALSE,FALSE,207,207,209,38093,38119,38095,19999618,12300000,49.98,0.85
1,1,0,1,FALSE,FALSE,1,FALSE,FALSE,FALSE,206,208,206,38106,38109,38118,20000207,12300000,50.02,0.86
1,1,0,1,FALSE,FALSE,1,FALSE,FALSE,FALSE,205,206,207,38104,38101,38117,20000915,12300000,49.96,0.83
1,1,0,1,FALSE,FALSE,1,FALSE,FALSE,FALSE,206,204,205,38095,38111,38116,20000885,12300105,50.02,0.86
1,1,0,1,FALSE,FALSE,1,FALSE,FALSE,FALSE,206,206,202,38103,38115,38101,20000541,12300000,49.95,0.87
1,1,0,1,FALSE,FALSE,1,FALSE,FALSE,FALSE,206,205,210,38120,38110,38097,20000000,12300003,49.96,0.86
1,1,0,1,FALSE,FALSE,1,FALSE,FALSE,FALSE,208,202,202,38108,38111,38117,20000000,12299862,50.05,0.86
1,1,0,1,FALSE,FALSE,1,FALSE,FALSE,FALSE,206,206,209,38098,38116,38118,20000273,12299765,50.03,0.84
1,1,0,1,FALSE,FALSE,1,FALSE,FALSE,FALSE,210,206,206,38104,38095,38095,19999001,12300236,49.98,0.86
1,1,0,1,FALSE,FALSE,1,FALSE,FALSE,FALSE,209,206,211,38117,38102,38114,20000000,12300061,50.02,0.83
1,1,0,1,FALSE,FALSE,1,FALSE,FALSE,FALSE,206,204,206,38105,38117,38090,19999237,12300000,50,0.83
1,1,0,1,FALSE,FALSE,1,FALSE,FALSE,FALSE,206,203,206,38094,38116,38100,20000864,12300000,49.99,0.87
1,1,0,1,FALSE,FALSE,1,FALSE,FALSE,FALSE,210,204,205,38093,38101,38109,20000000,12300000,49.96,0.83
1,1,0,1,FALSE,FALSE,1,FALSE,FALSE,FALSE,207,201,206,38116,38110,38111,19999206,12299741,49.96,0.85
1,1,0,1,FALSE,FALSE,1,FALSE,FALSE,FALSE,206,211,206,38111,38107,38118,19999799,12300314,50,0.87
1,1,0,1,FALSE,FALSE,1,FALSE,FALSE,FALSE,202,206,209,38106,38092,38101,19999983,12299326,49.97,0.84
1,1,0,1,FALSE,FALSE,1,FALSE,FALSE,FALSE,208,209,204,38106,38102,38091,20000373,12300612,49.98,0.86
1,1,0,1,FALSE,FALSE,1,FALSE,FALSE,FALSE,206,206,206,38101,38116,38106,20000600,12300518,50.02,0.83
1,1,0,1,FALSE,FALSE,1,FALSE,FALSE,FALSE,206,205,205,38117,38099,38117,20000000,12300000,49.97,0.87
1,1,0,1,FALSE,FALSE,1,FALSE,FALSE,FALSE,208,203,209,38092,38114,38095,19999250,12300000,49.98,0.85
1,1,0,1,FALSE,FALSE,1,FALSE,FALSE,FALSE,206,206,206,38093,38094,38119,20000346,12299537,49.99,0.87
1,1,0,1,FALSE,FALSE,1,FALSE,FALSE,FALSE,202,206,209,38117,38118,38103,20000465,12300000,49.95,0.86
1,1,0,1,FALSE,FALSE,1,FALSE,FALSE,FALSE,203,202,206,38108,38109,38111,19999498,12300000,49.95,0.84
1,1,0,1,FALSE,FALSE,1,FALSE,FALSE,FALSE,209,207,206,38118,38093,38113,19999536,12300017,50.04,0.87
1,1,0,1,FALSE,FALSE,1,FALSE,FALSE,FALSE,206,205,206,38107,38113,38098,20000000,12300000,50.03,0.84
1,1,0,1,FALSE,FALSE,1,FALSE,FALSE,FALSE,210,207,206,38091,38118,38109,19999825,12300609,50.04,0.86
1,1,0,1,FALSE,FALSE,1,FALSE,FALSE,FALSE,210,208,210,38115,38096,38115,20000984,12300653,50.05,0.84
1,1,0,1,FALSE,FALSE,1,FALSE,FALSE,FALSE,206,206,203,38107,38099,38104,20000000,12300078,50.01,0.87
1,1,0,1,FALSE,FALSE,1,FALSE,FALSE,FALSE,204,209,209,38095,38113,38096,20000000,12300000,50.04,0.86
1,1,0,1,FALSE,FALSE,1,FALSE,FALSE,FALSE,207,206,209,38109,38107,38102,20000240,12299214,49.97,0.85
1,1,0,1,FALSE,FALSE,1,FALSE,FALSE,FALSE,206,206,204,38114,38100,38110,19999944,12300849,50.01,0.84
1,1,0,1,FALSE,FALSE,1,FALSE,FALSE,FALSE,206,202,206,38101,38120,38120,19999774,12300000,49.99,0.83
1,1,0,1,FALSE,FALSE,1,FALSE,FALSE,FALSE,206,209,209,38114,38111,38106,20000541,12299430,50,0.86
1,1,0,1,FALSE,FALSE,1,FALSE,FALSE,FALSE,208,206,205,38091,38118,38115,20000994,12299175,50.05,0.87
1,1,0,1,FALSE,FALSE,1,FALSE,FALSE,FALSE,206,202,206,38102,38106,38112,19999220,12299333,50,0.85
1,1,0,1,FALSE,FALSE,1,FALSE,FALSE,FALSE,206,207,206,38115,38114,38113,19999395,12299868,49.95,0.86
1,1,0,1,FALSE,FALSE,1,FALSE,FALSE,FALSE,207,206,206,38116,38111,38096,20000743,12300000,50.04,0.83
1,1,0,1,FALSE,FALSE,1,FALSE,FALSE,FALSE,203,205,207,38120,38100,38112,20000595,12299305,50.01,0.84
1,1,0,1,FALSE,FALSE,1,FALSE,FALSE,FALSE,208,203,201,38091,38110,38115,20000000,12300052,50.03,0.84
1,1,0,1,FALSE,FALSE,1,FALSE,FALSE,FALSE,204,206,205,38094,38111,38100,20000000,12300000,50.05,0.83
1,1,0,1,FALSE,FALSE,1,FALSE,FALSE,FALSE,206,205,206,38092,38104,38114,20000380,12300000,49.95,0.86
1,1,0,1,FALSE,FALSE,1,FALSE,FALSE,FALSE,208,210,209,38098,38120,38105,19999126,12300998,50.04,0.83
1,1,0,1,FALSE,FALSE,1,FALSE,FALSE,FALSE,206,206,205,38106,38112,38098,19999428,12300942,50.04,0.86
1,1,0,1,FALSE,FALSE,1,FALSE,FALSE,FALSE,206,207,201,38113,38116,38103,20000980,12300000,50.03,0.87
1,1,0,1,FALSE,FALSE,1,FALSE,FALSE,FALSE,210,211,206,38104,38117,38110,20000000,12299231,49.96,0.84
1,1,0,1,FALSE,FALSE,1,FALSE,FALSE,FALSE,202,210,210,38117,38094,38108,19999090,12300114,50.02,0.84
1,1,0,1,FALSE,FALSE,1,FALSE,FALSE,FALSE,205,206,206,38099,38120,38109,19999786,12299668,50.02,0.84
1,1,0,1,FALSE,FALSE,1,FALSE,FALSE,FALSE,206,206,206,38101,38105,38096,20000419,12299118,49.99,0.87
1,1,0,1,FALSE,FALSE,1,FALSE,FALSE,FALSE,206,204,205,38110,38090,38109,19999108,12300000,50.02,0.85
1,1,0,1,FALSE,FALSE,1,FALSE,FALSE,FALSE,206,209,206,38111,38120,38110,20000000,12299098,49.97,0.86
1,1,0,1,FALSE,FALSE,1,FALSE,FALSE,FALSE,202,203,206,38117,38116,38116,20000000,12300178,50.04,0.83
1,1,0,1,FALSE,FALSE,1,FALSE,FALSE,FALSE,205,201,203,38092,38095,38093,20000000,12299277,49.99,0.83
1,1,0,1,FALSE,FALSE,1,FALSE,FALSE,FALSE,201,206,205,38091,38120,38097,20000000,12300000,50.01,0.87
1,1,0,1,FALSE,FALSE,1,FALSE,FALSE,FALSE,209,203,202,38120,38102,38119,19999962,12300058,50.03,0.85
1,1,0,1,FALSE,FALSE,1,FALSE,FALSE,FALSE,206,204,206,38098,38102,38116,19999678,12300000,50.04,0.87
1,1,0,1,FALSE,FALSE,1,FALSE,FALSE,FALSE,206,204,202,38101,38120,38105,20000000,12300000,49.98,0.83
1,1,0,1,FALSE,FALSE,1,FALSE,FALSE,FALSE,210,206,206,38115,38108,38100,20000832,12300661,50.03,0.83
1,1,0,1,FALSE,FALSE,1,FALSE,FALSE,FALSE,204,207,208,38113,38111,38094,20000052,12300393,50.05,0.86
1,1,0,1,FALSE,FALSE,1,FALSE,FALSE,FALSE,209,204,206,38102,38117,38108,20000000,12300313,49.98,0.83
1,1,0,1,FALSE,FALSE,1,FALSE,FALSE,FALSE,206,203,210,38119,38097,38116,19999009,12299905,50.03,0.83
1,1,0,1,FALSE,FALSE,1,FALSE,FALSE,FALSE,203,206,202,38109,38090,38110,20000000,12300000,50.02,0.87
1,1,0,1,FALSE,FALSE,1,FALSE,FALSE,FALSE,202,209,204,38106,38107,38114,20000000,12299100,50.03,0.87
1,1,0,1,FALSE,FALSE,1,FALSE,FALSE,FALSE,206,208,206,38106,38098,38106,19999729,12300797,49.96,0.84
1,1,0,1,FALSE,FALSE,1,FALSE,FALSE,FALSE,206,210,206,38115,38106,38102,20000000,12300348,49.97,0.84
1,1,0,1,FALSE,FALSE,1,FALSE,FALSE,FALSE,202,206,204,38094,38107,38117,20000000,12299591,49.96,0.83
1,1,0,1,FALSE,FALSE,1,FALSE,FALSE,FALSE,211,206,205,38100,38091,38097,20000000,12299508,50.02,0.84
1,1,0,1,FALSE,FALSE,1,FALSE,FALSE,FALSE,206,201,203,38115,38101,38118,19999482,12299949,49.95,0.84
1,1,0,1,FALSE,FALSE,1,FALSE,FALSE,FALSE,209,207,211,38120,38103,38118,20000000,12299252,49.96,0.87
