0,1,0,1,FALSE,FALSE,1,FALSE,1,5,-4,38097,38094,38110,49.96,0.86
0,1,0,1,FALSE,FALSE,1,FALSE,0,1,1,38096,38120,38104,49.99,0.87
0,1,0,1,FALSE,FALSE,1,FALSE,2,0,3,38098,38112,38108,49.98,0.86
0,1,0,1,FALSE,FALSE,1,FALSE,-5,-1,3,38101,38095,38120,50.03,0.87
0,1,0,1,FALSE,FALSE,1,FALSE,-4,-1,-4,38092,38115,38090,50.01,0.83
0,1,0,1,FALSE,FALSE,1,FALSE,0,5,3,38115,38104,38120,49.99,0.86
0,1,0,1,FALSE,FALSE,1,FALSE,-5,1,0,38105,38094,38090,50.02,0.83
0,1,0,1,FALSE,FALSE,1,FALSE,-1,2,-2,38107,38114,38109,49.99,0.86
0,1,0,1,FALSE,FALSE,1,FALSE,-1,2,-5,38096,38092,38106,50.05,0.87
0,1,0,1,FALSE,FALSE,1,FALSE,-2,2,-5,38092,38094,38118,50.04,0.83
0,1,0,1,FALSE,FALSE,1,FALSE,-5,3,1,34510,34485,34500,48.5,0.86
0,1,0,1,FALSE,FALSE,1,FALSE,0,-4,2,34507,34508,34503,48.51,0.87
0,1,0,1,FALSE,FALSE,1,FALSE,-5,4,5,34512,34506,34504,48.49,0.84
0,1,0,1,FALSE,FALSE,1,FALSE,3,-2,0,34497,34500,34489,48.48,0.85
0,1,0,1,FALSE,FALSE,1,FALSE,-5,0,-1,34486,34500,34513,48.52,0.85
0,1,0,1,FALSE,FALSE,1,FALSE,3,-2,1,38094,38111,38119,49.97,0.85
0,1,0,1,FALSE,FALSE,1,FALSE,2,5,4,38093,38111,38112,49.99,0.87
0,1,0,1,FALSE,FALSE,1,FALSE,-1,-3,-4,38106,38112,38105,50.02,0.83
0,1,0,1,FALSE,FALSE,1,FALSE,5,5,4,38120,38120,38104,50.04,0.83
0,1,0,1,FALSE,FALSE,1,FALSE,0,-3,-2,38118,38091,38118,50,0.84
0,1,0,1,FALSE,FALSE,1,FALSE,4,-4,-5,38103,38114,38101,49.97,0.84
0,1,0,1,FALSE,FALSE,1,FALSE,-3,0,-4,38106,38110,38106,50.03,0.85
0,1,0,1,FALSE,FALSE,1,FALSE,2,-5,-1,38100,38118,38090,50,0.84
0,1,0,1,FALSE,FALSE,1,FALSE,-2,-1,1,38096,38105,38117,49.97,0.87
0,1,0,1,FALSE,FALSE,1,FALSE,-5,-5,-5,38104,38090,38118,50,0.83
0,1,0,1,FALSE,FALSE,1,FALSE,-2,0,-1,38105,38096,38117,50,0.83
0,1,0,1,FALSE,FALSE,1,FALSE,-5,-3,4,38111,38097,38106,50.01,0.85
0,1,0,1,FALSE,FALSE,1,FALSE,-4,4,3,38109,38095,38094,49.95,0.84
0,1,0,1,FALSE,FALSE,1,FALSE,-4,4,-1,38094,38108,38102,50.03,0.86
0,1,0,1,FALSE,FALSE,1,FALSE,-2,3,-4,38106,38093,38098,49.99,0.86
0,1,0,1,FALSE,FALSE,1,FALSE,2,-1,-4,38118,38118,38100,50.03,0.86
0,1,0,1,FALSE,FALSE,1,FALSE,0,1,-5,38108,38118,38104,50.03,0.84
0,1,0,1,FALSE,FALSE,1,FALSE,-3,3,-3,38102,38115,38096,49.95,0.86
0,1,0,1,FALSE,FALSE,1,FALSE,3,-3,-2,38104,38110,38113,49.97,0.83
0,1,0,1,FALSE,FALSE,1,FALSE,4,4,0,38119,38103,38095,50.01,0.86
0,1,0,1,FALSE,FALSE,1,FALSE,1,1,-3,38090,38117,38113,50.01,0.84
0,1,0,1,FALSE,FALSE,1,FALSE,5,-2,0,38119,38113,38104,50.02,0.87
0,1,0,1,FALSE,FALSE,1,FALSE,-5,1,-5,38091,38120,38103,49.99,0.86
0,1,0,1,FALSE,FALSE,1,FALSE,-3,3,2,38090,38100,38091,49.97,0.87
0,1,0,1,FALSE,FALSE,1,FALSE,1,2,-5,38098,38106,38112,50,0.84
0,1,0,1,FALSE,FALSE,1,FALSE,3,1,-5,38110,38120,38094,50.05,0.87
0,1,0,1,FALSE,FALSE,1,FALSE,-5,-4,1,38093,38091,38090,50.05,0.87
0,1,0,1,FALSE,FALSE,1,FALSE,-4,-2,-5,38120,38115,38094,50,0.84
0,1,0,1,FALSE,FALSE,1,FALSE,-3,5,5,38096,38111,38113,49.97,0.86
0,1,0,1,FALSE,FALSE,1,FALSE,-2,5,-4,38104,38094,38110,50.01,0.87
0,1,0,1,FALSE,FALSE,1,FALSE,-2,1,3,38116,38103,38098,49.95,0.83
0,1,0,1,FALSE,FALSE,1,FALSE,2,0,-3,38111,38091,38119,49.95,0.84
0,1,0,1,FALSE,FALSE,1,FALSE,3,0,4,38106,38104,38114,49.95,0.87
0,1,0,1,FALSE,FALSE,1,FALSE,0,2,-3,38109,38094,38094,49.97,0.84
0,1,0,1,FALSE,FALSE,1,FALSE,4,-2,-3,38116,38100,38108,50,0.84
0,1,0,1,FALSE,FALSE,1,FALSE,-1,5,5,38116,38094,38112,50.02,0.87
0,1,0,1,FALSE,FALSE,1,FALSE,5,2,4,38092,38120,38112,49.96,0.85
0,1,0,1,FALSE,FALSE,1,FALSE,-5,5,4,38104,38093,38096,49.98,0.84
0,1,0,1,FALSE,FALSE,1,FALSE,0,-5,-2,38114,38105,38093,50.04,0.83
0,1,0,1,FALSE,FALSE,1,FALSE,5,-3,-1,38107,38119,38114,50.03,0.85
0,1,0,1,FALSE,FALSE,1,FALSE,-1,2,1,38113,38111,38095,49.98,0.84
0,1,0,1,FALSE,FALSE,1,FALSE,5,0,-5,38107,38096,38100,49.98,0.87
0,1,0,1,FALSE,FALSE,1,FALSE,-2,-1,4,38091,38113,38102,50.05,0.87
0,1,0,1,FALSE,FALSE,1,FALSE,0,2,5,38093,38108,38104,49.99,0.85
0,1,0,1,FALSE,FALSE,1,FALSE,-4,0,-1,38107,38094,38104,49.97,0.83
0,1,0,1,FALSE,FALSE,1,FALSE,-2,4,-2,38118,38100,38104,50.05,0.84
0,1,0,1,FALSE,FALSE,1,FALSE,4,1,-5,38091,38102,38095,50,0.87
0,1,0,1,FALSE,FALSE,1,FALSE,-2,-2,2,38094,38116,38094,50.05,0.85
0,1,0,1,FALSE,FALSE,1,FALSE,0,-1,0,38112,38096,38116,49.97,0.85
0,1,0,1,FALSE,FALSE,1,FALSE,0,2,-5,38099,38114,38095,50,0.83
0,1,0,1,FALSE,FALSE,1,FALSE,-5,1,-4,38099,38104,38090,50.03,0.85
0,1,0,1,FALSE,FALSE,1,FALSE,4,-2,-3,38112,38114,38091,50.01,0.83
0,1,0,1,FALSE,FALSE,1,FALSE,-4,4,5,38108,38097,38097,50.01,0.87
0,1,0,1,FALSE,FALSE,1,FALSE,1,-2,-1,38120,38116,38112,50.04,0.83
0,1,0,1,FALSE,FALSE,1,FALSE,5,-4,-3,38093,38109,38092,49.97,0.83
0,1,0,1,FALSE,FALSE,1,FALSE,-3,-2,-5,38103,38102,38115,50.02,0.86
0,1,0,1,FALSE,FALSE,1,FALSE,4,-5,5,38110,38098,38120,50.01,0.86
0,1,0,1,FALSE,FALSE,1,FALSE,-1,-3,-1,38120,38108,38098,50.01,0.83
0,1,0,1,FALSE,FALSE,1,FALSE,-5,-2,5,38116,38092,38100,49.97,0.84
0,1,0,1,FALSE,FALSE,1,FALSE,0,-2,-2,38107,38113,38095,49.95,0.83
0,1,0,1,FALSE,FALSE,1,FALSE,-4,-4,-2,38116,38100,38113,49.96,0.85
0,1,0,1,FALSE,FALSE,1,FALSE,4,5,2,38106,38114,38095,50.03,0.87
0,1,0,1,FALSE,FALSE,1,FALSE,4,-2,-5,38120,38093,38114,50.01,0.84
0,1,0,1,FALSE,FALSE,1,FALSE,0,2,3,38111,38116,38109,50.02,0.87
0,1,0,1,FALSE,FALSE,1,FALSE,3,5,-3,38114,38113,38108,50,0.87
0,1,0,1,FALSE,FALSE,1,FALSE,-4,-3,5,38119,38106,38106,50.04,0.87
0,1,0,1,FALSE,FALSE,1,FALSE,3,-5,2,38099,38090,38110,49.99,0.84
0,1,0,1,FALSE,FALSE,1,FALSE,-5,2,4,38118,38101,38091,49.99,0.84
0,1,0,1,FALSE,FALSE,1,FALSE,1,5,3,38104,38103,38116,50.02,0.85
0,1,0,1,FALSE,FALSE,1,FALSE,-4,-5,5,38105,38100,38118,50.05,0.85
0,1,0,1,FALSE,FALSE,1,FALSE,-2,3,3,38119,38095,38096,50.04,0.84
0,1,0,1,FALSE,FALSE,1,FALSE,2,-4,-5,38096,38098,38090,49.97,0.84
0,1,0,1,FALSE,FALSE,1,FALSE,-1,-4,0,38094,38101,38099,49.99,0.86
0,1,0,1,FALSE,FALSE,1,FALSE,-4,-2,5,38090,38101,38113,49.95,0.87
0,1,0,1,FALSE,FALSE,1,FALSE,4,5,-4,38118,38105,38099,49.97,0.85
0,1,0,1,FALSE,FALSE,1,FALSE,1,5,4,38095,38120,38119,50.03,0.83
0,1,0,1,FALSE,FALSE,1,FALSE,3,0,-3,38110,38107,38115,49.98,0.87
0,1,0,1,FALSE,FALSE,1,FALSE,1,-3,0,38096,38091,38106,50,0.85
0,1,0,1,FALSE,FALSE,1,FALSE,1,1,-4,38100,38114,38099,49.98,0.85
0,1,0,1,FALSE,FALSE,1,FALSE,-2,-3,4,38105,38117,38092,50,0.86
0,1,0,1,FALSE,FALSE,1,FALSE,-4,0,2,38112,38115,38114,49.96,0.83
