Circuit breaker Open/Close Status, Disconnector Open/Close Status, Earth switch Open/Close Status, Protection system healthy (Trip circuit healthy), Control level - Local or remote, Protection tripped, Circuit breaker mechanical failure, Auxiliary power failure, Intertrip command send, Intertrip command receive, Current Line 'L1', Current Line 'L2', Current Line 'L3', Voltage Phase 'L1-N', Voltage Phase 'L2-N', Voltage Phase 'L3-N', Active Power, Reactive power, Frequency, Power Factor
1,1,0,1,FALSE,FALSE,1,FALSE,FALSE,FALSE,313,314,312,38094,38103,38119,30001560,18501110,49.97,0.85
1,1,0,1,FALSE,FALSE,1,FALSE,FALSE,FALSE,312,311,313,38098,38094,38091,29998127,18500629,50.03,0.83
1,1,0,1,FALSE,FALSE,1,FALSE,FALSE,FALSE,305,312,315,38107,38110,38102,29999127,18500014,49.99,0.86
1,1,0,1,FALSE,FALSE,1,FALSE,FALSE,FALSE,315,312,314,38117,38108,38119,29999642,18500991,49.96,0.83
1,1,0,1,FALSE,FALSE,1,FALSE,FALSE,FALSE,306,310,305,38116,38108,38108,30001497,18501757,49.95,0.84
1,1,0,1,FALSE,FALSE,1,FALSE,FALSE,FALSE,315,306,306,38118,38120,38098,30000344,18498129,49.99,0.87
1,1,0,1,FALSE,FALSE,1,FALSE,FALSE,FALSE,309,314,313,38099,38107,38103,29999774,18501073,49.96,0.87
1,1,0,1,FALSE,FALSE,1,FALSE,FALSE,FALSE,314,312,305,38100,38101,38118,29998843,18499391,50.01,0.86
1,1,0,1,FALSE,FALSE,1,FALSE,FALSE,FALSE,306,310,307,38101,38098,38095,30000413,18498472,50.03,0.85
1,1,0,1,FALSE,FALSE,1,FALSE,FALSE,FALSE,311,315,305,38095,38097,38115,29999262,18500855,50.05,0.86
1,1,0,1,FALSE,FALSE,1,FALSE,FALSE,FALSE,315,306,314,38118,38118,38118,30000514,18499338,49.99,0.86
1,1,0,1,FALSE,FALSE,1,FALSE,FALSE,FALSE,307,310,313,38105,38109,38095,29998530,18498709,50.03,0.84
1,1,0,1,FALSE,FALSE,1,FALSE,FALSE,FALSE,308,310,311,38109,38119,38112,30001522,18499911,50,0.87
1,1,0,1,FALSE,FALSE,1,FALSE,FALSE,FALSE,313,311,312,38099,38098,38120,29998084,18499378,50.05,0.83
1,1,0,1,FALSE,FALSE,1,FALSE,FALSE,FALSE,314,314,309,38117,38100,38104,30001410,18498752,49.97,0.86
1,1,0,1,FALSE,FALSE,1,FALSE,FALSE,FALSE,305,314,315,38096,38112,38107,29998348,18501230,50.05,0.85
1,1,0,1,FALSE,FALSE,1,FALSE,FALSE,FALSE,314,311,311,38111,38096,38097,29998342,18500950,49.99,0.87
1,1,0,1,FALSE,FALSE,1,FALSE,FALSE,FALSE,309,311,308,38114,38096,38113,29999742,18500876,49.99,0.87
1,1,0,1,FALSE,FALSE,1,FALSE,FALSE,FALSE,309,312,315,38119,38107,38120,29999389,18500141,49.95,0.85
1,1,0,1,FALSE,FALSE,1,FALSE,FALSE,FALSE,309,315,305,38090,38096,38107,29999166,18498402,49.95,0.85
1,1,0,1,FALSE,FALSE,1,FALSE,FALSE,FALSE,309,312,307,38102,38092,38117,30000826,18500652,50.03,0.84
1,1,0,1,FALSE,FALSE,1,FALSE,FALSE,FALSE,309,312,309,38114,38097,38105,30000608,18499650,50.02,0.83
1,1,0,1,FALSE,FALSE,1,FALSE,FALSE,FALSE,315,311,310,38113,38091,38110,29998786,18500404,49.97,0.84
1,1,0,1,FALSE,FALSE,1,FALSE,FALSE,FALSE,313,309,315,38108,38090,38103,29999472,18499492,49.98,0.85
1,1,0,1,FALSE,FALSE,1,FALSE,FALSE,FALSE,310,311,313,38111,38100,38106,29999486,18501700,50.02,0.85
1,1,0,1,FALSE,FALSE,1,FALSE,FALSE,FALSE,307,310,314,38115,38096,38108,29999723,18499367,50,0.83
1,1,0,1,FALSE,FALSE,1,FALSE,FALSE,FALSE,307,308,306,38101,38096,38110,30001442,18500205,50,0.84
1,1,0,1,FALSE,FALSE,1,FALSE,FALSE,FALSE,309,305,310,38110,38114,38093,29999110,18499286,50.05,0.85
1,1,0,1,FALSE,FALSE,1,FALSE,FALSE,FALSE,307,314,307,38120,38103,38096,29999933,18498366,49.95,0.87
1,1,0,1,FALSE,FALSE,1,FALSE,FALSE,FALSE,305,305,310,38098,38091,38090,30001185,18501618,50.05,0.84
1,1,0,1,FALSE,FALSE,1,FALSE,FALSE,FALSE,310,305,311,38090,38094,38115,30000535,18500901,50.04,0.86
1,1,0,1,FALSE,FALSE,1,FALSE,FALSE,FALSE,307,312,306,38094,38106,38099,30001963,18499729,50.05,0.83
1,1,0,1,FALSE,FALSE,1,FALSE,FALSE,FALSE,307,311,314,38104,38099,38103,29998484,18499449,49.98,0.84
1,1,0,1,FALSE,FALSE,1,FALSE,FALSE,FALSE,310,310,305,38109,38115,38104,29999327,18500408,50.03,0.84
1,1,0,1,FALSE,FALSE,1,FALSE,FALSE,FALSE,305,309,309,38111,38097,38114,30000471,18498160,49.96,0.87
1,1,0,1,FALSE,FALSE,1,FALSE,FALSE,FALSE,305,310,313,38111,38105,38109,30000886,18499275,49.95,0.83
1,1,0,1,FALSE,FALSE,1,FALSE,FALSE,FALSE,307,313,315,38106,38114,38102,29999080,18500562,49.98,0.87
1,1,0,1,FALSE,FALSE,1,FALSE,FALSE,FALSE,314,309,315,38119,38115,38100,29999117,18499963,50.05,0.83
1,1,0,1,FALSE,FALSE,1,FALSE,FALSE,FALSE,306,305,313,38090,38094,38117,30000472,18500778,49.95,0.85
1,1,0,1,FALSE,FALSE,1,FALSE,FALSE,FALSE,311,306,307,38107,38096,38104,29999634,18501448,49.95,0.83
1,1,0,1,FALSE,FALSE,1,FALSE,FALSE,FALSE,315,308,312,38119,38108,38106,29999015,18499606,50.04,0.86
1,1,0,1,FALSE,FALSE,1,FALSE,FALSE,FALSE,307,315,309,38120,38102,38092,29998955,18501542,49.96,0.85
1,1,0,1,FALSE,FALSE,1,FALSE,FALSE,FALSE,314,315,305,38101,38090,38120,29998359,18501552,49.95,0.85
1,1,0,1,FALSE,FALSE,1,FALSE,FALSE,FALSE,313,305,311,38112,38096,38107,30001909,18499303,50.03,0.87
1,1,0,1,FALSE,FALSE,1,FALSE,FALSE,FALSE,310,314,306,38105,38095,38109,29998704,18500784,49.96,0.87
1,1,0,1,FALSE,FALSE,1,FALSE,FALSE,FALSE,308,309,308,38100,38092,38116,29999214,18498414,49.96,0.86
1,1,0,1,FALSE,FALSE,1,FALSE,FALSE,FALSE,306,312,309,38098,38095,38096,30000531,18498973,50.01,0.86
1,1,0,1,FALSE,FALSE,1,FALSE,FALSE,FALSE,310,313,309,38093,38112,38115,30001576,18501102,50.05,0.84
1,1,0,1,FALSE,FALSE,1,FALSE,FALSE,FALSE,309,311,305,38091,38103,38107,30001351,18499297,50,0.87
1,1,0,1,FALSE,FALSE,1,FALSE,FALSE,FALSE,315,309,307,38118,38098,38092,30001732,18499574,49.99,0.83
1,1,0,1,FALSE,FALSE,1,FALSE,FALSE,FALSE,315,314,313,38103,38101,38095,29999711,18499451,49.97,0.86
1,1,0,1,FALSE,FALSE,1,FALSE,FALSE,FALSE,310,306,305,38106,38092,38095,29998124,18499157,49.99,0.84
1,1,0,1,FALSE,FALSE,1,FALSE,FALSE,FALSE,305,312,311,38100,38112,38093,30000177,18501327,50,0.87
1,1,0,1,FALSE,FALSE,1,FALSE,FALSE,FALSE,305,310,311,38102,38097,38118,30001664,18498803,50.05,0.84
1,1,0,1,FALSE,FALSE,1,FALSE,FALSE,FALSE,314,309,305,38114,38116,38119,30001774,18498139,49.96,0.86
1,1,0,1,FALSE,FALSE,1,FALSE,FALSE,FALSE,312,310,308,38116,38111,38118,30000561,18499122,50.03,0.87
