Circuit breaker Open/Close Status, Disconnector Open/Close Status, Earth switch Open/Close Status, Protection system healthy (Trip circuit healthy), Control level - Local or remote, Protection tripped, Circuit breaker mechanical failure, Auxiliary power failure, Intertrip command send, Intertrip command receive, Current Line 'L1', Current Line 'L2', Current Line 'L3', Voltage Phase 'L1-N', Voltage Phase 'L2-N', Voltage Phase 'L3-N', Active Power, Reactive power, Frequency, Power Factor
1,1,0,1,FALSE,FALSE,1,FALSE,FALSE,FALSE,305,313,309,38106,38116,38098,30000269,18498614,49.96,0.84
1,1,0,1,FALSE,FALSE,1,FALSE,FALSE,FALSE,315,310,310,38111,38099,38103,30001394,18498392,50,0.85
1,1,0,1,FALSE,FALSE,1,FALSE,FALSE,FALSE,309,308,306,38120,38092,38117,30001931,18498143,50.04,0.85
1,1,0,1,FALSE,FALSE,1,FALSE,FALSE,FALSE,306,312,312,38091,38111,38102,29999785,18498232,50,0.84
1,1,0,1,FALSE,FALSE,1,FALSE,FALSE,FALSE,305,306,315,38103,38117,38095,30001840,18501430,49.97,0.86
1,1,0,1,FALSE,FALSE,1,FALSE,FALSE,FALSE,307,309,314,38101,38102,38090,29998408,18500489,49.95,0.87
1,1,0,1,FALSE,FALSE,1,FALSE,FALSE,FALSE,311,313,313,38120,38093,38102,29998751,18500360,50.04,0.86
1,1,0,1,FALSE,FALSE,1,FALSE,FALSE,FALSE,313,305,310,38119,38112,38104,29999232,18501037,50.05,0.85
1,1,0,1,FALSE,FALSE,1,FALSE,FALSE,FALSE,307,312,309,38103,38105,38111,30001371,18499170,49.98,0.87
1,1,0,1,FALSE,FALSE,1,FALSE,FALSE,FALSE,310,310,313,38095,38093,38108,29999995,18498399,50,0.84
1,1,0,1,FALSE,FALSE,1,FALSE,FALSE,FALSE,310,314,305,38096,38091,38102,30000871,18499264,50.03,0.83
1,1,0,1,FALSE,FALSE,1,FALSE,FALSE,FALSE,308,309,311,38118,38101,38112,29999927,18501691,49.95,0.85
1,1,0,1,FALSE,FALSE,1,FALSE,FALSE,FALSE,306,314,313,38105,38093,38091,30000720,18498422,49.96,0.87
1,1,0,1,FALSE,FALSE,1,FALSE,FALSE,FALSE,305,306,312,38095,38115,38120,30001824,18501625,50.01,0.85
1,1,0,1,FALSE,FALSE,1,FALSE,FALSE,FALSE,310,313,305,38105,38092,38101,30001962,18498644,50.01,0.87
1,1,0,1,FALSE,FALSE,1,FALSE,FALSE,FALSE,309,307,311,38108,38098,38119,29999057,18499418,49.96,0.84
1,1,0,1,FALSE,FALSE,1,FALSE,FALSE,FALSE,306,306,305,38119,38092,38096,29998398,18500373,49.99,0.84
1,1,0,1,FALSE,FALSE,1,FALSE,FALSE,FALSE,312,308,310,38115,38107,38099,30000895,18498871,50.02,0.83
1,1,0,1,FALSE,FALSE,1,FALSE,FALSE,FALSE,306,311,308,38097,38098,38098,30001612,18498815,49.98,0.83
1,1,0,1,FALSE,FALSE,1,FALSE,FALSE,FALSE,315,314,315,38112,38102,38107,29999962,18501763,50.04,0.86
1,1,0,1,FALSE,FALSE,1,FALSE,FALSE,FALSE,310,310,310,38100,38108,38115,29999130,18501499,50,0.86
1,1,0,1,FALSE,FALSE,1,FALSE,FALSE,FALSE,311,315,315,38091,38104,38094,30001750,18500011,49.95,0.83
1,1,0,1,FALSE,FALSE,1,FALSE,FALSE,FALSE,314,306,313,38092,38096,38101,29999512,18500830,49.96,0.87
1,1,0,1,FALSE,FALSE,1,FALSE,FALSE,FALSE,314,315,310,38096,38106,38098,29998158,18499035,50.02,0.86
1,1,0,1,FALSE,FALSE,1,FALSE,FALSE,FALSE,311,315,305,38114,38091,38111,30000509,18499290,49.97,0.86
1,1,0,1,FALSE,FALSE,1,FALSE,FALSE,FALSE,314,315,312,38105,38091,38115,29999367,18501617,50.01,0.83
1,1,0,1,FALSE,FALSE,1,FALSE,FALSE,FALSE,308,309,306,38111,38090,38107,29998007,18501011,50.05,0.84
1,1,0,1,FALSE,FALSE,1,FALSE,FALSE,FALSE,305,310,305,38114,38097,38097,29998623,18501784,49.96,0.87
1,1,0,1,FALSE,FALSE,1,FALSE,FALSE,FALSE,314,311,312,38098,38107,38097,29999613,18501968,49.96,0.84
1,1,0,1,FALSE,FALSE,1,FALSE,FALSE,FALSE,306,307,313,38116,38090,38104,29999612,18499085,50.04,0.86
1,1,0,1,FALSE,FALSE,1,FALSE,FALSE,FALSE,306,312,313,38097,38094,38119,30000273,18498425,49.97,0.83
1,1,0,1,FALSE,FALSE,1,FALSE,FALSE,FALSE,313,306,310,38109,38098,38115,29999462,18499162,49.97,0.83
1,1,0,1,FALSE,FALSE,1,FALSE,FALSE,FALSE,311,313,306,38119,38112,38118,29999697,18499976,49.99,0.84
1,1,0,1,FALSE,FALSE,1,FALSE,FALSE,FALSE,310,311,306,38109,38102,38105,30001651,18500588,50,0.83
1,1,0,1,FALSE,FALSE,1,FALSE,FALSE,FALSE,315,314,306,38104,38109,38109,30001826,18499524,50.05,0.86
1,1,0,1,FALSE,FALSE,1,FALSE,FALSE,FALSE,309,313,305,38097,38095,38099,30000936,18500184,49.95,0.85
1,1,0,1,FALSE,FALSE,1,FALSE,FALSE,FALSE,314,308,315,38108,38117,38095,29998696,18498645,49.95,0.86
1,1,0,1,FALSE,FALSE,1,FALSE,FALSE,FALSE,311,307,315,38094,38096,38093,29998747,18498071,50.04,0.87
1,1,0,1,FALSE,FALSE,1,FALSE,FALSE,FALSE,315,313,313,38098,38106,38113,30001926,18500139,50.04,0.84
1,1,0,1,FALSE,FALSE,1,FALSE,FALSE,FALSE,312,308,309,38093,38106,38120,30001963,18501951,50.02,0.87
1,1,0,1,FALSE,FALSE,1,FALSE,FALSE,FALSE,305,306,310,38100,38116,38095,29998272,18500934,49.95,0.85
1,1,0,1,FALSE,FALSE,1,FALSE,FALSE,FALSE,308,306,308,38120,38110,38092,29998667,18498052,49.97,0.84
1,1,0,1,FALSE,FALSE,1,FALSE,FALSE,FALSE,314,305,310,38103,38096,38105,30001054,18500165,49.96,0.83
1,1,0,1,FALSE,FALSE,1,FALSE,FALSE,FALSE,312,305,309,38110,38118,38116,29999166,18498842,49.98,0.84
1,1,0,1,FALSE,FALSE,1,FALSE,FALSE,FALSE,309,313,305,38100,38114,38098,30000276,18501141,49.98,0.84
1,1,0,1,FALSE,FALSE,1,FALSE,FALSE,FALSE,314,309,311,38090,38107,38112,29998917,18499640,50.04,0.85
1,1,0,1,FALSE,FALSE,1,FALSE,FALSE,FALSE,308,308,306,38096,38103,38114,29999464,18501665,49.97,0.85
1,1,0,1,FALSE,FALSE,1,FALSE,FALSE,FALSE,305,308,314,38118,38103,38115,30000037,18500910,50.03,0.86
1,1,0,1,FALSE,FALSE,1,FALSE,FALSE,FALSE,306,305,313,38111,38119,38106,30000359,18501428,50.05,0.87
1,1,0,1,FALSE,FALSE,1,FALSE,FALSE,FALSE,313,312,309,38101,38100,38090,30000948,18498709,49.95,0.87
1,1,0,1,FALSE,FALSE,1,FALSE,FALSE,FALSE,314,315,312,38109,38112,38117,29998353,18499850,50.05,0.86
1,1,0,1,FALSE,FALSE,1,FALSE,FALSE,FALSE,305,307,308,38098,38098,38119,30001776,18501549,50.05,0.85
1,1,0,1,FALSE,FALSE,1,FALSE,FALSE,FALSE,309,313,306,38103,38090,38101,29999721,18498860,49.98,0.86
1,1,0,1,FALSE,FALSE,1,FALSE,FALSE,FALSE,313,305,312,38097,38116,38095,30000944,18499567,50.01,0.84
1,1,0,1,FALSE,FALSE,1,FALSE,FALSE,FALSE,314,315,312,38111,38101,38104,30000311,18500658,50.03,0.87
1,1,0,1,FALSE,FALSE,1,FALSE,FALSE,FALSE,309,308,307,38103,38092,38115,30001433,18498022,49.96,0.83
1,1,0,1,FALSE,FALSE,1,FALSE,FALSE,FALSE,310,308,305,38094,38104,38104,29998575,18500680,49.98,0.84
1,1,0,1,FALSE,FALSE,1,FALSE,FALSE,FALSE,307,314,314,38114,38109,38109,29999998,18498399,50.04,0.87
1,1,0,1,FALSE,FALSE,1,FALSE,FALSE,FALSE,314,311,308,38117,38116,38090,29999877,18501880,50.05,0.86
1,1,0,1,FALSE,FALSE,1,FALSE,FALSE,FALSE,306,312,312,38120,38099,38094,29999242,18498509,50.02,0.83
1,1,0,1,FALSE,FALSE,1,FALSE,FALSE,FALSE,314,311,306,38091,38097,38117,30000248,18501728,49.96,0.84
1,1,0,1,FALSE,FALSE,1,FALSE,FALSE,FALSE,309,307,315,38096,38092,38117,30000180,18500442,50.04,0.85
